,index,filename,label,class_encoding,hebrew,weights,prediction,predicted_letter,raw_pred_B,raw_pred_C,raw_pred_D,raw_pred_F,raw_pred_I,raw_pred_L,raw_pred_M,raw_pred_N,raw_pred_R,raw_pred_S,raw_pred_T,raw_pred_W,raw_pred_Z
167,201,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L21.jpg,L,[5],ל,1.0,5,L,0.00763427,0.00035579118,0.009572626,0.0022602645,0.18901537,0.4287928,0.2613777,0.054048326,8.403797e-05,0.0021804832,0.0233393,0.014366686,0.0069723506
168,132,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F13.jpg,F,[3],ט,1.0,4,I,0.026465686,0.0015812548,0.080424145,0.28471878,0.5287353,0.029463287,0.0015235463,0.0022667695,0.0008416618,0.0010314214,0.0024315454,0.027886003,0.012630622
169,5,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\L_test.jpg,L,[5],ל,,5,L,2.4873957e-06,2.9720402e-05,3.366103e-05,3.279959e-05,4.9674574e-05,0.999665,3.726858e-08,2.3032e-08,4.3625814e-06,4.696572e-09,0.00016746698,8.057598e-07,1.39193935e-05
170,153,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F8.jpeg,F,[3],ט,1.0,11,W,0.029497752,9.4083334e-05,0.0031845714,0.28693634,0.0090748025,0.0037902822,0.003617756,0.00076865475,1.1800654e-05,0.0005397975,0.00036095953,0.6615235,0.0005996374
171,193,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L16.jpg,L,[5],ל,1.0,5,L,2.0964531e-05,0.0005002798,0.031216862,8.01556e-05,0.15073496,0.4247685,0.0051499633,0.12448789,0.000846595,0.0016040474,0.00025560468,0.006629189,0.253705
172,119,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D4.jpeg,D,[2],ו,1.0,12,Z,0.06021327,0.021356912,0.27071032,0.0018409614,0.08423465,0.04049959,0.0058563445,0.0027033053,0.009756628,0.077461034,0.008057225,0.0004241589,0.41688564
173,74,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C37.jpeg,C,[1],כ,1.0,3,F,0.0013390287,0.26122072,0.12793852,0.57780075,0.0036179887,0.0027383165,0.000790981,0.0037399747,0.0067570265,0.0050156787,0.0014318082,0.0061537838,0.0014554369
174,22,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B16.jpeg,B,[0],ב,1.0,0,B,0.5909378,0.0016195225,0.2875256,0.011057268,0.011117898,0.00052231847,0.010329359,0.00046990064,0.00017899419,0.001343579,0.00048658633,0.08430147,0.000109694345
175,19,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B13.jpg,B,[0],ב,1.0,11,W,0.0074884687,0.00067651254,0.09741309,0.07762202,0.215482,0.14612848,0.019993426,0.008105681,0.010613488,0.004716322,0.0014197341,0.40825474,0.002086113
176,306,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R9.jpeg,R,[8],ר,1.0,2,D,0.0035942188,0.0004182718,0.84709626,0.004271582,0.010700929,0.0017606578,0.0020628162,0.0036930314,0.008701105,0.0021539815,0.0001980006,0.036878485,0.078470595
177,115,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D25.jpg,D,[2],ו,1.0,4,I,0.008148936,0.0021197842,0.16071223,0.0136299245,0.71183354,0.039324716,0.0025343318,0.0088456655,0.0043035033,0.0133149335,0.0003533528,0.007212747,0.027666349
178,324,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S3.jpeg,S,[9],ס,1.0,4,I,0.00043819798,1.4033231e-05,0.012293342,0.0054627173,0.87487245,6.4043143e-06,0.0020427378,0.002806483,8.339537e-05,0.07359591,0.0017778571,0.00010013047,0.026506318
179,31,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B23.jpg,B,[0],ב,1.0,11,W,0.013325004,0.0017172412,0.0019480365,0.15814175,0.085601024,0.019604068,0.00027352353,0.00024042116,0.00011392825,0.00011480845,0.00049155275,0.7175218,0.00090683345
180,234,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M24.jpg,M,[6],מ,1.0,7,N,0.0004061485,0.00033050228,0.08106701,0.04081916,0.21493576,0.0074730506,0.028802373,0.51518285,0.0015480148,0.08310131,0.013238534,0.0007306414,0.012364647
181,105,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D18.jpeg,D,[2],ו,1.0,4,I,0.039438196,0.0011495133,0.26983333,0.045474492,0.5682762,0.00035274422,0.006896472,0.0037268552,0.005526158,0.029063595,0.00077251694,0.023544006,0.0059458814
182,375,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W2.jpg,W,[11],ש,1.0,11,W,0.0041225217,0.0034505844,0.37650478,0.011052058,0.06794075,0.011686911,0.00025961106,0.00028348243,0.0060835937,0.0005260146,0.00030271042,0.5171624,0.00062456157
183,366,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W13.jpeg,W,[11],ש,1.0,11,W,0.16950452,0.0005305152,0.011909829,0.118119605,0.059744358,0.0005096974,0.00031612974,0.0003036778,0.0005718565,0.00018415057,2.4467712e-05,0.6378602,0.0004210636
184,330,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S7.jpeg,S,[9],ס,1.0,9,S,0.0010616428,0.00039575525,0.0050505903,0.011842593,0.31741428,0.00049907353,0.07597116,0.083283424,0.00016919608,0.46208927,0.03305198,0.0025206984,0.006650381
185,183,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L1.jpeg,L,[5],ל,1.0,4,I,0.001783804,0.047421675,0.064066544,0.03900973,0.44252345,0.06660476,0.019767389,0.023039283,0.0047048056,0.16073483,0.0024759513,0.017695548,0.11017221
186,194,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L17.jpeg,L,[5],ל,1.0,5,L,0.006680379,0.00043373552,0.003334688,0.0015421492,0.033711363,0.94192374,8.531543e-05,0.00015202812,0.0013721111,0.000513666,0.0053734463,0.0020163248,0.0028609883
187,169,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I2.jpeg,I,[4],י,1.0,4,I,4.8006397e-05,0.00014069474,0.008163302,4.439578e-05,0.9012195,0.00023357736,0.00016700361,0.004684552,0.00022749645,0.036145564,0.00014214266,0.0001932784,0.04859048
188,79,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C41.jpeg,C,[1],כ,1.0,1,C,0.00048230425,0.8878763,0.0024477786,0.0044474984,0.00010764224,0.08438573,0.0018393898,0.0031502736,3.060177e-05,0.00025958198,0.014030106,0.00013802017,0.00080483727
189,203,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L3.jpeg,L,[5],ל,1.0,1,C,0.10571716,0.28691348,0.2570903,0.2692604,0.0076453984,0.018281652,0.015834872,0.0029986745,0.0009511033,0.010675465,0.014000413,9.568864e-05,0.010535407
190,303,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R7.jpg,R,[8],ר,1.0,2,D,0.12830074,0.0030081526,0.54746526,0.0017155964,0.049463928,0.009632696,0.14453328,0.009786843,0.02119539,0.015319311,0.0031968816,0.063693665,0.0026882754
191,90,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D1.jpg,D,[2],ו,1.0,2,D,0.001064295,0.0011532728,0.8660199,0.0195521,0.0090286955,0.0015625439,0.00068159617,0.016841333,0.04767956,0.01688775,0.004205698,0.0039554783,0.011367858
192,208,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L5.jpg,L,[5],ל,1.0,4,I,0.018726248,0.002430921,0.025050186,0.038442485,0.30279654,0.11902511,0.28299043,0.031002741,0.012343364,0.047746073,0.068002105,0.013615735,0.037828118
193,72,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C32.jpeg,C,[1],כ,1.0,1,C,0.00017722054,0.9308361,0.023839055,0.035381667,0.00010396424,0.008057009,0.00010245545,0.0002802939,2.3443821e-05,4.863406e-05,1.9564635e-05,0.00046721532,0.0006634059
194,47,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B7.jpeg,B,[0],ב,1.0,0,B,0.97491133,4.8983713e-07,2.2441849e-05,0.00021593283,6.426843e-05,1.146764e-05,0.0017229479,4.5866427e-06,9.638899e-06,9.508613e-06,0.00075883314,0.022268098,5.5070194e-07
195,249,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N10.jpg,N,[7],נ,1.0,10,T,0.006858686,1.4047377e-05,0.013206834,0.0010928096,0.20395456,0.0015948329,0.049099196,0.001658491,9.076525e-05,0.098980434,0.55947024,0.003833676,0.060145453
196,30,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B21.jpeg,B,[0],ב,1.0,0,B,0.80325353,0.000119636024,0.007641671,0.049250968,0.021405404,8.220135e-05,0.013131688,0.000306074,0.00013946643,0.0008424384,0.0006526843,0.103125975,4.8334146e-05
197,125,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D9.jpeg,D,[2],ו,1.0,4,I,0.019815197,0.0061605936,0.16168922,0.010467597,0.39793158,0.0005301652,0.030685613,0.05188576,0.24567097,0.025960218,0.001620121,0.02706832,0.020514635
198,358,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T8.jpeg,T,[10],ת,1.0,4,I,0.05866638,0.006191399,0.01749676,0.037435092,0.23544973,0.021384815,0.20713022,0.047372017,0.010488027,0.021818195,0.10412838,0.23067035,0.0017685544
199,321,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S21.jpg,S,[9],ס,1.0,4,I,0.0022784125,0.00049424166,0.046840686,0.0047668074,0.522998,0.0010364038,0.0030863457,0.004449104,0.0002475656,0.3982485,0.008087159,0.0025995276,0.004867272
200,138,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F2.jpeg,F,[3],ט,1.0,11,W,0.052965686,0.003109014,0.14183941,0.12440713,0.06710931,0.004266651,0.010780812,0.002406149,0.0045474884,0.0036764732,0.008413785,0.5760938,0.00038420828
201,28,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B2.jpg,B,[0],ב,1.0,11,W,0.02480467,0.0011527643,0.08392104,0.07236716,0.05526631,0.00049124745,0.0023746896,0.0012658394,0.003607169,0.024137828,0.005336152,0.7246592,0.00061595737
202,368,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W15.jpeg,W,[11],ש,1.0,11,W,0.028873013,0.0012068299,0.05402601,0.19209985,0.014621732,0.098304085,0.0019629768,0.0002785632,0.0009637345,3.6549263e-05,0.00032335013,0.6071191,0.00018418804
203,241,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M6.jpeg,M,[6],מ,1.0,6,M,0.04417835,0.00015855841,0.047235236,0.009908476,0.020770578,0.0016487476,0.5740777,0.0027820005,2.4773324e-05,0.0013176409,0.28865173,0.0016367377,0.00760952
204,157,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I1.jpeg,I,[4],י,1.0,4,I,0.01775231,0.0045906687,0.059489537,0.01948409,0.6078694,0.010370366,0.0052169003,0.020029994,0.18831347,0.032602783,0.004222817,0.023845952,0.0062116925
205,361,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W1.jpeg,W,[11],ש,1.0,4,I,0.1369471,0.023449093,0.09397932,0.050295416,0.25192133,0.13401997,0.005746993,0.0014059466,0.2238502,0.00036112344,0.0075175785,0.06605334,0.004452601
206,331,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S8.jpeg,S,[9],ס,1.0,9,S,0.0030560913,8.874982e-05,0.24710622,0.0046669273,0.02281948,0.0002354898,0.04073483,0.005839342,3.644168e-05,0.5805903,0.026201185,0.0021938963,0.066430956
207,39,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B3.jpg,B,[0],ב,1.0,4,I,0.029971305,0.0031366642,0.19860482,0.039711464,0.49159992,0.00032560033,0.083835766,0.005602398,0.0008299326,0.009963595,0.008435775,0.12715955,0.0008232125
208,297,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R4.jpg,R,[8],ר,1.0,4,I,0.009068639,0.0024915698,0.13469009,0.033276375,0.41842124,0.116033964,0.008429617,0.08746067,0.0065125297,0.14826822,0.0039685,0.008203644,0.023174958
209,311,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S11.jpeg,S,[9],ס,1.0,2,D,0.04339835,0.0037630312,0.5274359,0.008305664,0.23857251,0.024364261,0.011200822,0.0076496457,0.0056220726,0.003093706,0.015151594,0.10791777,0.0035246878
210,417,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z6.jpg,Z,[12],ז,1.0,6,M,0.016161036,0.0012646597,0.37170923,0.00051890046,0.021939175,0.0012490274,0.49001494,0.0060807783,0.0023601674,0.0035028937,0.00081550225,0.010187204,0.0741965
211,402,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z17.jpg,Z,[12],ז,1.0,4,I,0.0010068667,0.0031463595,0.14222136,0.0010618371,0.2804019,0.0588569,0.023181653,0.039075553,0.0077519733,0.11460005,0.039802823,0.029616326,0.25927642
212,73,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C35.jpeg,C,[1],כ,1.0,1,C,1.6746014e-06,0.949604,0.0007101838,0.000328331,0.013939651,0.0005605386,1.7160204e-05,0.0017646989,0.00011865963,0.0012858921,6.320932e-05,2.7111976e-06,0.031603307
213,264,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N4.jpg,N,[7],נ,1.0,4,I,0.008643501,0.0001577974,0.0022882412,0.003980882,0.500467,0.0011836623,0.3130481,0.048840392,5.2187042e-05,0.033759657,0.08315625,0.0037214875,0.00070075784
214,130,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F11.jpg,F,[3],ט,1.0,11,W,0.013121766,0.002902496,0.039516956,0.2681734,0.15107238,0.05985954,0.0014900123,0.0026813138,0.021305876,0.0028718698,0.0074984715,0.42613426,0.0033717046
215,136,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F18.jpg,F,[3],ט,1.0,0,B,0.5094148,0.00028140828,0.06138717,0.030771635,0.022253526,0.007736984,0.011811595,0.00034327796,0.0017836204,0.0003911889,0.006968903,0.33923012,0.0076257447
216,247,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M9.jpeg,M,[6],מ,1.0,4,I,0.011270323,0.0019829024,0.0070927837,0.008909478,0.3702805,0.0026129026,0.17829692,0.21099019,0.00306397,0.1267233,0.008844582,0.047745466,0.02218661
217,262,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N3.jpeg,N,[7],נ,1.0,6,M,0.028039988,0.0010305498,0.022185102,0.011463872,0.13695206,0.0029625113,0.45185596,0.0059422283,0.00045866772,0.067312665,0.26306707,0.007542766,0.0011865092
218,36,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B28.jpg,B,[0],ב,1.0,0,B,0.68808985,4.845344e-05,0.021894796,0.12917481,0.0036033306,0.013802383,0.051685765,0.00086698594,0.00027141682,0.0035985657,0.023042465,0.063850224,7.086725e-05
219,27,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B2.jpeg,B,[0],ב,1.0,0,B,0.6883749,1.0804428e-05,0.0022180942,0.0031165013,0.0013037663,8.855648e-05,0.022760412,0.00018285321,1.6602004e-05,2.9326879e-05,0.000575046,0.28132042,2.7161252e-06
220,32,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B24.jpg,B,[0],ב,1.0,0,B,0.9092583,9.117155e-05,0.0018626286,0.011642558,0.02059818,0.00042988226,0.031819087,0.0026857303,0.00034839145,0.016008876,0.0019613819,0.0021946928,0.0010990117
221,144,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F3.jpeg,F,[3],ט,1.0,4,I,0.0060810926,0.0024716118,0.013903388,0.29797852,0.5937741,0.016186096,7.696519e-05,3.906779e-05,0.0070806993,0.0005828883,0.00594727,0.05460604,0.001272287
222,260,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N23.jpg,N,[7],נ,1.0,6,M,0.0063799145,0.0007713641,0.013562906,0.008692288,0.03780772,0.0004225269,0.74643594,0.1326541,0.00012152116,0.031389214,0.008449406,0.009363672,0.003949542
223,84,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C5.jpg,C,[1],כ,1.0,1,C,0.0055924044,0.75494987,0.0065732533,0.015322439,0.018845377,0.007289059,0.01166592,0.15470532,0.002058948,0.0021112731,0.00023443022,0.015735004,0.0049167327
224,10,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\T_test.jpg,T,[10],ת,,10,T,0.000667887,2.5527144e-05,1.5006662e-05,0.00032876068,0.00044897385,0.037103366,0.0003731966,4.850962e-06,3.273842e-05,1.9094783e-05,0.9602639,3.713023e-05,0.00067962985
225,113,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D23.jpg,D,[2],ו,1.0,8,R,0.0016310245,0.0007350689,0.07291948,0.023966705,0.050647337,0.0044891504,0.0041560833,0.022313587,0.80593264,0.002820025,0.0016798022,0.007864257,0.0008449069
226,338,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T13.jpg,T,[10],ת,1.0,6,M,0.0029065376,0.00011417013,0.00021655024,0.0011732072,0.001863731,0.00013972844,0.8570592,0.042059872,4.3829143e-05,0.040486664,0.05257511,0.00040723194,0.0009542629
227,197,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L19.jpg,L,[5],ל,1.0,4,I,0.0031272494,0.0044316263,0.016579513,0.009499094,0.6108918,0.085860334,0.024613334,0.062617026,0.04813397,0.006675233,0.033943765,0.083138175,0.0104888845
228,410,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z3.jpeg,Z,[12],ז,1.0,2,D,0.01957695,0.0769926,0.28557068,0.21177302,0.03934186,0.12865849,0.0051802644,0.021097748,0.042981442,0.003879282,0.004976213,0.15541588,0.0045555187
229,353,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T5.jpeg,T,[10],ת,1.0,10,T,0.00026878432,0.00011089765,0.0042381207,0.0004460338,0.05170433,0.00023908351,0.088513695,0.051022667,0.000105734944,0.30049503,0.5017692,2.4182747e-05,0.0010622843
230,221,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M12.jpeg,M,[6],מ,1.0,6,M,0.0016842554,8.8023984e-07,0.001550645,0.00015916271,0.04893497,0.00019038493,0.49366206,0.0015849208,2.7256199e-06,0.025391685,0.4256323,4.0587085e-05,0.0011654564
231,37,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B29.jpg,B,[0],ב,1.0,11,W,0.000807519,1.8179717e-05,0.0014175639,0.0493255,0.0046369466,0.010819117,3.253464e-05,2.0514155e-05,2.3207494e-06,3.0490432e-06,8.782991e-06,0.93288237,2.5633108e-05
232,404,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z2.jpeg,Z,[12],ז,1.0,3,F,0.0072167017,0.13967714,0.18506905,0.33689857,0.01618841,0.043963876,0.0006551894,0.006650732,0.01276626,0.0012897772,0.0015369869,0.24654897,0.0015383161
233,289,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R21.jpg,R,[8],ר,1.0,2,D,0.001002013,0.0021829878,0.7161545,0.0058254465,0.19581403,0.018295255,5.4526026e-05,0.00016192517,0.0063466774,6.4939624e-05,0.00013419602,0.051164296,0.0027991796
234,298,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R5.jpeg,R,[8],ר,1.0,11,W,0.111083254,0.00017184184,0.12600642,0.16346303,0.18256332,5.014187e-05,0.031374216,0.0096335905,0.009668261,0.0030323311,0.0032251568,0.3593677,0.0003606653
235,202,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L22.jpg,L,[5],ל,1.0,4,I,3.9972587e-05,0.00017526055,0.003102316,0.0012979466,0.6718754,0.29808933,0.00087987847,0.0006539045,0.000362106,0.00077870855,0.011390162,0.0007004458,0.010654591
236,385,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W5.jpeg,W,[11],ש,1.0,11,W,0.30263886,0.00018498194,0.08358424,0.01606391,0.10622503,7.947583e-05,0.050970074,0.0052151037,0.00033393345,0.0093918815,0.061305325,0.3620048,0.0020024017
237,145,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F3.jpg,F,[3],ט,1.0,11,W,0.0926663,0.00074794685,0.105725236,0.016254794,0.0070787487,0.0003275261,0.000903283,0.00013419492,0.0021156257,0.0009896036,0.00059634226,0.772381,7.925493e-05
238,13,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B1.jpg,B,[0],ב,1.0,11,W,0.0060160616,0.00043669008,0.19017327,0.008332485,0.009436497,9.483038e-05,0.0039825263,0.0007735853,0.00065776956,0.00094121625,0.001028903,0.7780409,8.522758e-05
239,420,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z8.jpeg,Z,[12],ז,1.0,4,I,0.032420993,0.009500662,0.29439443,0.024110941,0.48298985,0.0060576685,0.06534684,0.017759848,0.02043637,0.013179417,0.0020644485,0.006435336,0.025303187
240,26,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B19.jpeg,B,[0],ב,1.0,0,B,0.98441905,5.710299e-07,6.388672e-05,0.00025537223,0.0002676436,1.2854576e-05,0.0029987886,5.251403e-06,2.1105933e-07,7.608038e-05,0.005904619,0.0059939865,1.5272126e-06
241,191,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L15.jpeg,L,[5],ל,1.0,5,L,0.0013594002,0.0011384762,0.10784037,0.04588151,0.0025893429,0.8342057,0.0022112355,0.00036221452,0.0006019601,2.133259e-05,0.0014035377,0.0017714744,0.00061347865
242,337,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T12.jpg,T,[10],ת,1.0,6,M,0.00017457768,3.6732054e-06,9.2581e-05,0.00022251873,0.00029643328,7.3046367e-06,0.7535308,0.00042558718,1.3639273e-07,0.034277327,0.21084325,7.327491e-05,5.2602914e-05
243,52,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C1.jpg,C,[1],כ,1.0,1,C,9.250426e-05,0.9319575,0.0481674,0.0044398447,0.001327782,0.0023208742,0.0007433008,0.0016850617,0.00089351,0.005669552,0.00030691177,0.00033581114,0.0020598685
244,397,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z12.jpg,Z,[12],ז,1.0,7,N,0.0034278932,0.004093793,0.035199452,0.012493695,0.04120407,0.16906863,0.083128594,0.47510076,0.045562785,0.003622321,0.008956758,0.051902823,0.06623841
245,365,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W12.jpeg,W,[11],ש,1.0,11,W,0.14144567,0.0014708051,0.055928193,0.0125490045,0.10804703,0.0013149795,0.032361094,0.0024202752,0.0013031879,0.00043245967,0.00030701183,0.64219964,0.00022064194
246,274,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R1.jpeg,R,[8],ר,1.0,11,W,0.39356178,0.006610201,0.06620935,0.013303868,0.023780027,0.0026228474,0.017303782,0.0066905026,0.0034087752,0.00028848447,0.0021726114,0.46251947,0.0015283482
247,245,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M8.jpeg,M,[6],מ,1.0,4,I,0.020138213,0.0017068898,0.008204657,0.007789001,0.4299629,0.008349758,0.11537045,0.1328508,0.00249363,0.20911252,0.025316786,0.02963229,0.00907213
248,314,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S14.jpg,S,[9],ס,1.0,10,T,0.012691346,3.1315947e-05,0.0013961592,0.00081945036,0.00040084185,9.761203e-05,0.06580059,0.00018494965,7.741855e-07,0.00893434,0.90924054,0.00021165468,0.00019030247
249,316,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S16.jpg,S,[9],ס,1.0,4,I,0.004406853,0.015162345,0.16163312,0.0058233077,0.6700621,0.009174412,0.015532026,0.014063209,0.00044903884,0.06830253,0.0020777816,0.0011758973,0.03213736
250,399,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z14.jpg,Z,[12],ז,1.0,12,Z,0.00039242939,0.00097523443,0.14489962,0.00044757855,0.022692809,0.0109298965,0.0006298686,0.008003811,0.016499488,0.03071078,0.0017163545,0.0013132052,0.7607889
